url,ad_id,title,price,location,breed,sex,age_detail,ready_to_leave,microchipped,vaccinated,kc_registered,health_checked,neutered,deflead,seller_name,posted,description
https://www.gumtree.com/p/dogs/beautiful-puppy-/1507862307,1507862307,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£900,"Gloucester, Gloucestershire",Mixed Breed,Mixed Litter,4 months,Now,Yes,No,No,No,No,Yes,Liz,27 days ago,"Beautiful little girl waiting for her forever home flea and worming up to date very loving, playful used to house hold noises and other pets micro chipped"
https://www.gumtree.com/p/dogs/beautiful-puppy-s-/1508202902,1508202902,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£700,"Walsall, West Midlands",Staffordshire Bull Terrier,Mixed Litter,10 weeks,Now,Yes,Yes,No,Yes,No,Yes,Magda,1 week ago,"Hi 👋 We have beautiful 😍 puppy's for new lovely home 🏡 They will be ready to leave our home 🏡 in 7 January 2026. Each puppy is microchipped, vaccinated up to date, and fully wormed and flea'd treated. Maja ⟫ mother ⟪is very friendly with other dogs love's children. Lucjan⟫ father ⟪ very friendly with dogs and children love's swimming same as Maja too.📸 made when 🐶 have 5 weeks. Thank you."
https://www.gumtree.com/p/dogs/beautiful-pups-for-sale-/1508749789,1508749789,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£800,"Nantwich, Cheshire",Shih Tzu,Mixed Litter,8 weeks,Now,Yes,No,No,Yes,No,Yes,Ashleigh Louise,2 days ago,"Two beautiful babies for sale, two left. Microchipped and vet checked. Been brought up around 4 dogs and 1 cat and we have 3 young children 💕 Boy- blonde Girl- white and brown Amazing temperament 💫 They are shih txu x Pomeranian"
https://www.gumtree.com/p/dogs/beautiful-pups/1508629684,1508629684,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£800,"Plymouth, Devon",Chihuahua,Male,7 weeks,in 3 weeks,Yes,Yes,No,Yes,No,Yes,Kerry,4 days ago,"We have 5 beautiful chihuahua pups looking for their forever loving homes. ALL males!! The pups have been raised in our loving home with other dogs. NOT kennels!! Mum and dad both are pets so can be seen. All beautiful temperaments and just perfect pets. Pups will come vaccinated up to date, treated for fleas and worms. Microchipped, with a bag of food currently on, a birth certificate, blanket with mum’s scent on and a bag of goodies. £200 deposit Any more questions feel free to ask 💕"
https://www.gumtree.com/p/dogs/beautiful-shar-pei-puppies-/1508773248,1508773248,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£950,"Swanwick, Derbyshire",Shar Pei,Mixed Litter,6 weeks,in 2 weeks,Yes,No,No,Yes,No,No,lee,1 day ago,"I have three beautiful Shar Pei pups left out of a litter of 6, there are 2 blue girls and one black boys remaining, mum is a Shar Pei x spaniel, and dad is full Shar Pei, seen in pics, looking for there forever homes from the 30th January, any questions please ask! The girls are £950 per pup and the boy is £850 Thanks for looking"
https://www.gumtree.com/p/dogs/beautiful-smooth-coat-cockapoos-/1508103057,1508103057,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£650,"Mansfield, Nottinghamshire",Cockapoo,Mixed Litter,10 weeks,Now,Yes,No,No,No,No,Yes,Harry,11 days ago,"Now only 2 boys left : 🐾 Adorable F1 Cockapoo Puppies – Ready to Leave! 🐾 ​Our gorgeous litter of F1 Cockapoos is now 8 weeks old and looking for loving new families. ​✨ Mum: Blue Roan Show Cocker Spaniel our beautiful much loved family pet ✨ Dad: Cream Miniature Poodle amazing temperament ​Why choose these pups? There reared in our family homes so around the daily living and play time 80% of the time so thriving happy puppies We have 4 boys and 2 girls ✅ F1 Breeding (The healthiest mix!) ✅ Wormed & Flead to date ✅ Microchipped ✅ Well socialised and handled daily ​These puppies are playful, affectionate, and have beautiful coats. ​📍 Mansfield Location] 💷 Price: £[650 ​Ready to leave now! Message jenna for more info or to visit. 🐶"
https://www.gumtree.com/p/dogs/beautiful-spaniel/1508697124,1508697124,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£899,London,Cocker Spaniel,Male,11 months,Now,Yes,Yes,No,Yes,No,Yes,Zavai,1 day ago,"Male Cocker spaniel mixed with springer spaniel, 11months old he has all his vacations and is microchipped."
https://www.gumtree.com/p/dogs/beautiful-standard-kc-registered-poodle-puppies./1508162888,1508162888,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,900","Royal Wootton Bassett, Wiltshire",Standard Poodle,Mixed Litter,3 months,Now,Yes,Yes,Yes,Yes,No,Yes,Joe,1 week ago,"RWB, Swindon Pets in litter: 2 male / 2 female Breed: Standard Poodle Ready to Leave now Age: 10 weeks, 5 days Health & Docs KC registered by collection Parents are health tested Health Checked by a vet Worm and flea treated Vaccinations up to date Microchipped by collection date Puppies are now ready to go. Can be seen with both parents. All health checked, wormed and micro chipped. 1st and second injection. Training in process crate training as well as being around children and being well handled. Blue collar boy is almost white. Pale blue collar boy is Apricot with white markings on toes and chest. Pink collar girl is red. Red collar girl is black. KC registered. Endorsed."
https://www.gumtree.com/p/dogs/beautiful-yorkshire-terrier-puppies/1508699901,1508699901,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£850,"Chadderton, Manchester",Yorkshire Terrier,Mixed Litter,7 weeks,in 1 week,Yes,Yes,No,Yes,No,Yes,Jenni,3 days ago,"1 Girl, 1 boy. Ready to leave by the 22nd Jan. Beautiful pure bred Yorkshire terrier to our loving family pets. Mum and dad are here.to view. Little boy is 850. Tiny darling girl is 1250, absolutely no offers please. Fully vet checked,1st vaccination, wormed and flead with microchip. Toilet training in process. Very socialised with other pets and young children. Absolute darlings looking for forever homes only."
https://www.gumtree.com/p/dogs/beautifull-mini-dachshund/1508781551,1508781551,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£800,"Bradford, West Yorkshire",Miniature Dachshund,Male,8 weeks,Now,Yes,Yes,No,Yes,No,Yes,jana,1 day ago,"Mini Dachshund Puppy - Champagne Colour Beautiful miniature dachshund, champagne colour, 8 weeks old, male, looking for his forever home He is the last puppy from a litter of 6 and is now all on his own, ready to join a loving new family. Microchipped Wormed First vaccination done He has a lovely temperament - very playful, cute, and affectionate. He loves attention, enjoys playing, and has been raised with care. This little boy is a real sweetheart and will make a wonderful companion."
https://www.gumtree.com/p/dogs/bedlington-whippet-/1508285724,1508285724,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£300,"Hartlepool, County Durham",Bedlington Terrier,Male,12 months,Now,Yes,Yes,No,Yes,No,Yes,Ann-louise,13 days ago,Male 12 months old has been kept as a pet and been out working with my step son only selling as his dad wont let him keep it at his house as he works away and his mam won't allow pets. Any questions please ask he is wanting 400 ono what he paid for it he has looked after it flead it and wormed it regularly will drop off for a fee unless local to collection which is Hartlepool
https://www.gumtree.com/p/dogs/belgian-malinios-puppies-/1508528078,1508528078,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£2,500","Southwick, East Sussex",Belgian Shepherd Dog,Female,7 weeks,in 2 weeks,Yes,Yes,No,Yes,No,Yes,Emma,7 days ago,3 Belgian malinios puppies Females Amazing mum she is a fulley Registered service dog/ protection dog great temperament Dad fully registered service dog/protection dog They both are amazing around people and children Pups are amazing
https://www.gumtree.com/p/dogs/belgian-malinios/1508680119,1508680119,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£600,"Ashton-under-Lyne, Manchester",Belgian Shepherd Dog,Female,10 weeks,Now,Yes,No,No,Yes,No,Yes,Sam,3 days ago,We currently have three beautiful bitches that are 10weeks old and was born on the 06/11/2025 are full pedigree Belgian Malinios and am asking £600 a pup with micro chipping available on collection please don't hesitate to call me Thanks Sam D. (READY TO GO)
https://www.gumtree.com/p/dogs/belgian-malinois-x-lurcher-/1508041363,1508041363,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£100,"Royston, Cambridgeshire",Belgian Shepherd Dog,Male,2 years,Now,Yes,Yes,No,Yes,No,Yes,Lisa,20 days ago,Beautiful Belgian Malinois X Luncher Due to work commitments. I will need to rehome my dog Loves to walk and play He is a full time job Will need someone who is committed Would suit ex army or police Adult only home no children. Excellent guard dog No time wasters Contacted me for more information . He will only be allowed to go to a Excellant home who have had Experience with this breed .
https://www.gumtree.com/p/dogs/belgian-malinois/1508065829,1508065829,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£2,500","Barking, London",Belgian Shepherd Dog,Female,15 months,Now,Yes,Yes,No,Yes,No,Yes,abs,5 days ago,14 months old black female. Fully trained for pet or security. Very obedient. Got more pictures and videos. If you're interested get in touch for more information. Only good homes will be considered. You must be over the age of 18.
https://www.gumtree.com/p/dogs/belgian-shepherd-puppies-/1508260151,1508260151,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£800,"Norwich, Norfolk",Belgian Shepherd Dog,Mixed Litter,10 weeks,Now,Yes,Yes,No,Yes,No,Yes,Beryl,8 days ago,"Belgian Shepherd Puppies Naturally protective, loyal, highly intelligent, very strong healthy pups with high prey drive they are the Ferrari of the dog world, ready to go to their forever homes. House trained, will still have the odd accident. Crate trained, dog and human socialized. Well balanced puppies. Please do your research about the breed, before considering if this breed is for you. They will require a secure garden and stable home life, NO FLATS. They will be flea and worm treated and have been microchipped and had their first vaccine, and vet checked 2 Girls pink and Red collar 5 Boys left Orange collar Yellow collar Purple collar Green collar Blue collar Born on 6 November 2025 Ready to go to their forever homes now. Please call ot text for further information or to arrange viewings. Thank you"
https://www.gumtree.com/p/dogs/belgium-malinois-puppy/1508700849,1508700849,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£800,"Handsworth, West Midlands",Belgian Shepherd Dog,Male,4 months,Now,Yes,Yes,No,Yes,No,Yes,Rachel,3 days ago,"Male 4 months and 2 weeks old Fully vaccinated and microchipped Flea and wormed Great with other dogs and children House trained Great dog, needs rehousing due to personal reasons I cannot commit to looking after him anymore but would be such a great family dog or even for security He listens well and is obedient and understands basic commands!! Needs to go to someone who has experience with this breed and can give him the attention he needs!! He can also walk off the lead and will walk by your side!!"
https://www.gumtree.com/p/dogs/bernese-mountain-dogs/1508769573,1508769573,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,500","Farsley, West Yorkshire",Bernese Mountain Dog,Mixed Litter,4 years,Now,Yes,Yes,No,Yes,No,Yes,Gemma,1 day ago,We are looking to rehouse our 2 Bernese mountain dogs. A change to work requiring to go into the office more means the dogs are left on their own for too long and just doesn’t seem fair. We would want both dogs to be rehoused together. Both dogs are very friendly all up to date with there jabs. Bella is 3 and Ralph is 5.
https://www.gumtree.com/p/dogs/bichon-puppies-/1508560887,1508560887,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,000","Plymouth, Devon",Bolognese,Mixed Litter,6 weeks,in 5 weeks,Yes,Yes,No,Yes,No,Yes,Stefania,3 days ago,"4 puppies: 3 male and 1 female, are looking for warm homes and loving owners. Perfect family companions, friendly and loyal."
https://www.gumtree.com/p/dogs/bichon-puppies-/1508672014,1508672014,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,000","Ealing, London",Bichon Frise,Male,10 weeks,Now,Yes,Yes,No,Yes,No,Yes,Tiberiu,3 days ago,These lovely puppies are looking for a new home to share their love 2 boys and 1 girl Vaccinated and microchiped
https://www.gumtree.com/p/dogs/bichon-pups/1508728159,1508728159,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£500,"Enniskillen, County Fermanagh",Bichon Frise,Male,10 weeks,Now,Yes,Yes,No,Yes,No,Yes,Tom,2 days ago,2 male Bichon pups. First vaccination an ready to go. Non shed.
https://www.gumtree.com/p/dogs/biewer-terrier-puppies-/1508121055,1508121055,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,800","Meifod, Powys",Biewer Terrier,Mixed Litter,8 weeks,in 2 weeks,Yes,Yes,No,Yes,No,Yes,Jennifer,18 days ago,"We are so excited to announce our family Biewers have produced a gorgeous litter of 2 boys and 1 girl. They were born on 24-11-25. Trixie - mum is 4 years old and weighs 4kg. She is a perfect mummy and such kind and caring nature. Duggee - dad is 2 years old and weighs 2kg. He is a fantastic daddy and full of love and cheekiness! His bloodlines originate from Belerus, hence his very small stature. Together they are adorable. Pups will also be on the small side. They will be vet checked, micro chipped, first set of jabs, wormed etc. before going to their forever homes. They will also come with a goody bag of their favourite things and a blanket with Trixie’s scent on. I welcome you to come and view the pups, along with Trix and Duggee at your earliest opportunity. Deposits can be taken to secure your bundle of joy. Pups can go to their new homes from 8 weeks old. Until then, you will receive plenty of photos and regular updates on your pups progress. If you have any questions, please don’t hesitate to contact me. Boys - £1600 each - sold Girl - £1800 - available Thanks for reading. Jen & Rob."
https://www.gumtree.com/p/dogs/bison-tea-cup-minitoy-puppys-looking-for-there-forever-homes-/1508649074,1508649074,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,750","Wolverhampton, West Midlands",Maltese,Male,4 weeks,in 6 weeks,Yes,No,No,Yes,Yes,Yes,Nada,4 days ago,"Puppy looking for there forever homes We have 1 boy for sale looking forever homes dad is a full Bison Maltese MiniToy Tea Cup mum is Fully Bison Maltese MiniToy Tea Cup so they carry fluff ,will be vet checked 1 injection and microchip with the vet before they leave for there new parents looking for the love we have given them in the family home been with other family pets in the home too got great little personalities and very playful ready The pictures don’t do these beauties justice, it’s really hard to get a decent picture at their ages as they don’t keep still long enough lol. Please don’t hesitate to message for more details Are verry rare MINiTOY…"
https://www.gumtree.com/p/dogs/black-and-tan-dashaund-/1508338305,1508338305,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£500,"Belleek, County Fermanagh",Dachshund,Male,7 months,Now,Yes,Yes,No,Yes,No,Yes,Jacinta,3 days ago,20 weeks old male called bruno Pedigree non registered
https://www.gumtree.com/p/dogs/black-labrador-/1508748386,1508748386,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£100,"Fintona, County Tyrone",Labrador Retriever,Female,9 years,Now,Yes,Yes,No,No,No,Yes,Stephen,2 days ago,"Female black Labrador I’ve have her since she was 8 weeks old but having to rehome due to circumstances She is 9 years old, very fit and enjoys retrieving & swimming. Very good with children and other animals."
https://www.gumtree.com/p/dogs/black-labrador-pedigree-puppies-/1508733374,1508733374,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£400,"Keady, County Armagh",Labrador Retriever,Mixed Litter,4 weeks,in 4 weeks,Yes,No,No,No,No,Yes,Fergal,2 days ago,"Our chunky, pedigree Black Labrador pups are now 5 weeks old and getting more playful by the day! We have a lovely mix of boys and girls still available, each with a shiny coat and a sweet, waggy tail. Raised in our family home, they are well-socialized and full of love. They’ll be ready to head to their forever homes in just a few weeks. If you’re looking for a loyal new best friend, come and meet them!"
https://www.gumtree.com/p/dogs/black-labrador-puppy/1508570011,1508570011,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,200","Oldmeldrum, Aberdeenshire",Labrador Retriever,Mixed Litter,2 weeks,in 6 weeks,Yes,No,Yes,Yes,No,Yes,Rachael,6 days ago,"We have 2 black girls, 1 yellow girl & 2 yellow boys looking for their new forever families They have been lovingly brought up in our family home around other pets and children. ✨ Show type ✨ Kennel Club registered ✨ Vet checked with supporting letter ✨ Microchipped ✨ Fully wormed to date ✨ Parents hip & elbow scored and DNA tested for relevant genetic conditions If you are genuinely interested, please send me a message with a little information about: • yourself • your home • work/lifestyle • previous Labrador experience 🏡 Ready to leave from 28th Feb. Please note: serious enquiries only. We also hold a licence to breed through our local council. Licence number - ABS-DWDBE-0039-2025"
https://www.gumtree.com/p/dogs/black-labrador/1508594274,1508594274,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£800,"Fareham, Hampshire",Labrador Retriever,Female,4 months,Now,Yes,Yes,No,Yes,No,Yes,Jonn,5 days ago,"Meet Nala, after much consideration we are reluctantly having to say goodbye to our gorgeous puppy. She is crate trained, toilet trained within her pen so no accidents happening anymore. In the process of training to go outside. She's good on the lead but training still required. As you can imagine she is a live wire and always willing to play and bounce around. Enjoys long walks and cuddles at every moment! Great with kids and she loves our 2 year old and they will spend hours chasing each other round and playing with toys. Comes with food bowls, lead and harness, play pen, lots of toys and 3 dog beds (1 for crate, 1 for house and 1 for the car) and also a car harness. Price includes of all this. No times wasters please as need to find her a good home where she will be loved and looked after. Please ask if you would like anymore info."
https://www.gumtree.com/p/dogs/black-sable-german-shepherd-for-sale-rare-breed-/1503891219,1503891219,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£800,"Scunthorpe, Lincolnshire",German Shepherd,Female,5 years,Now,Yes,Yes,No,Yes,No,Yes,Haych,16 days ago,Black sable German shepherd 5 years old very well mannered female She’s been a family dog but due to change in circumstances needs to be re homed She hasn’t been breed nor has she been nuted please contact for more information You can WhatsApp me for more information
https://www.gumtree.com/p/dogs/blue-fawn-female-frenchie-/1508653289,1508653289,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,200","Colchester, Essex",French Bulldog,Female,9 months,Now,Yes,Yes,Yes,Yes,No,Yes,aaron,4 days ago,"Due to a change off circumstances quite personal but will go into more depth with someone if they are serious about her we are looking to rehome our beautiful girl Rosie through no fault of her own, she is 9 months old she is a blue fawn frenchie, she loves long walks and cuddles, she is very playful bit also affectionate girl but due to these circumstances I can no longer give her the time she deserves, she is KC Registered and is not neutered yet, she is great with other dogs and brilliant with children she has been brought up with children ages newborn to 7 years old would like her to go to a loving home and someone that has all the time for her like she truly deserves photos do not do her justice she is absolutely beautiful. If you would like any more details or photos please message me"
https://www.gumtree.com/p/dogs/blue-german-shepard-puppies-with-blue-eyes/1508652387,1508652387,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,300","Bulwell, Nottinghamshire",German Shepherd,Female,7 weeks,in 1 week,Yes,Yes,Yes,Yes,No,Yes,Adam,4 days ago,Only 3 long hair blue German Shepard with blue eyes all females we did have 10 but some have sold these will be health tested and flee and wormed and they will have their first fa
https://www.gumtree.com/p/dogs/blue-pocket-x-staffy-pup/1508264572,1508264572,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£250,Dundee,Staffordshire Bull Terrier,Female,7 months,Now,Yes,Yes,No,Yes,No,Yes,Demi,1 week ago,Pending 100s of messages to get through but as of now 14th she is pending Female pup looking for new home Needs further training with the toilet training 7 month Good with dogs cats and kids requires further training Change of circumstances means this girl is looking for a new home 🏡
https://www.gumtree.com/p/dogs/blue-staffies-newry/1508309703,1508309703,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£600,"Newry, County Down",Staffordshire Bull Terrier,Mixed Litter,8 weeks,Now,Yes,Yes,No,Yes,No,Yes,Niall,12 days ago,Blue staffordshire bull terriers. Mum and dad can be seen in pics. 9 beautiful pups. Will be wormed and vacccinated. Price slightly negotiable. Pups can be viewed and selected now. Contact niall
https://www.gumtree.com/p/dogs/blue-staffordshire-bull-terrier-/1506138943,1506138943,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£300,"Londonderry, County Londonderry",Staffordshire Bull Terrier,Male,7 months,Now,Yes,Yes,Yes,Yes,No,Yes,Christopher,1 week ago,"This is storm a blue Staffordshire bull terrier he is 7 months old on the 15/11/25, he is fully vaccinated and house trained he is great with small children and other animals, we hate that we have to get rid of him but recently found out we are having another baby and just will not have the time for this lovely boy want to find a good home for storm. Come with his cage a huge bag of food and few of his toys. MUST GO TO A FAMILY"
https://www.gumtree.com/p/dogs/blue-staffordshire-bull-terriers-k.c.-dna-/1506459706,1506459706,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,600","Hillsborough, County Down",Staffordshire Bull Terrier,Mixed Litter,9 weeks,Now,Yes,Yes,Yes,Yes,No,Yes,Olly,5 days ago,"AVAILABLE NOW Both the mum and dad are my pets and you're welcome to visit them :-) Both are KC registered and DNA tested. Litter of 10 healthy Blue and Blue & White patch pups. The litter will be KC registered, first vaccinated, microchipped and even semi-house trained."
https://www.gumtree.com/p/dogs/blue-staffy-for-sale-£500/1508613802,1508613802,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£500,"Wakefield, West Yorkshire",Staffordshire Bull Terrier,Male,9 months,Now,Yes,Yes,No,Yes,No,Yes,David,5 days ago,"Lovely blue staffy for sale due to change of job, fully vaccinated and micro chipped"
https://www.gumtree.com/p/dogs/blue-white-staffy-pup-/1508594188,1508594188,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£2,000","Maidstone, Kent",Staffordshire Bull Terrier,Male,4 weeks,in 4 weeks,Yes,Yes,No,Yes,No,Yes,Alice,4 days ago,"We are selling 2 pups (1 left now) from our beautiful family dog Mila. This is her one and only litter (now spayed) She is KC registered with champion bloodlines, white & blue staffordshire bull terrier. She had a little ‘adventure' with my brother's pure blue staffy and has produced a beautiful litter. We are keeping 2 pups in the family but will be finding forever homes for the other 2. Mila has been an amazing mummy, giving them the best start. They will soon be on puppy food and already looking very chunky 😍 These pups will be very well socialised, coming from a loving, busy home with children. Both mum and dad can be seen at any time. Happy to video call / arrange a visit! Pups will be wormed, vaccinated and microchipped ahead of collection. I will also put together a little puppy pack with blanket (Mila’s smell on it), food and toy 🧸 £500 deposit - any questions please ask. We want these babies to go to the best homes (I wish I could keep them all!) 💙🙏"
https://www.gumtree.com/p/dogs/boerboel-dog/1493699955,1493699955,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£500,"Ashton-under-Lyne, Manchester",Boerboel,Male,3 years,Now,Yes,Yes,No,Yes,No,Yes,Ste,4 days ago,Arlo is a 4year old African boerboel he does not like other animals. He is a brilliant guard dog and family pet I'm only selling due to work commitments and not giving him enough time that he deserves . He would he ideal for somone with land or somone very experienced with the breed
https://www.gumtree.com/p/dogs/boerboel-x-mastiff/1508383448,1508383448,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£500,"Southside, Glasgow",Boerboel,Male,12 months,Now,Yes,Yes,No,Yes,No,Yes,Helen,11 days ago,"Angus is a boerboel x mastiff he’ll be 1 year old on the 19th January,he’s friendly with people & other dogs but he is not a FAMILY PET but would be a great guard dog or for protection,vaccination up to date,Angus is 48 kilo so he is a very strong dog,would suit someone with a large garden or land,if u need more information lease contact me"
https://www.gumtree.com/p/dogs/borador-puppies/1508028108,1508028108,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£750,"Sleaford, Lincolnshire",Labrador Retriever,Mixed Litter,7 weeks,in 1 week,Yes,Yes,No,Yes,No,Yes,Jessica,4 days ago,"Here we have a gorgeous litter of Boradors 3/4 lab and 1/4 collie. Mum is 50/50 borador and dad is foxred/golden lab. Dad is an active working gun dog who has studded lots of good healthy litters. Mum is our family pet who comes from generations of working dogs. She is a therapy dog for our youngest who has learning difficulties, physical disabilities and medical conditions. She is the most loving family pet, and has a very chilled out loving nature. Pups come from a litter of 8. Now only 5 remaining. They are ready 23/1/26 and will come chipped, 1st vaccination and health checked by the vet. We are now taking serious viewings only. Deposits will be required to secure your chosen pup."
https://www.gumtree.com/p/dogs/border-collie-/1507819715,1507819715,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£450,"Dungannon, County Tyrone",Border Collie,Male,2 years,Now,Yes,Yes,No,Yes,No,Yes,John Joe,27 days ago,"Border Collie Dog Available 🐾 Border Collie Dog just over 2 years old Part trained, Needs experience, Good temperament •. ISSD registered • Healthy, playful, and well-socialized • Ready for new home Phone for more information. £450.00-€500.00"
https://www.gumtree.com/p/dogs/border-collie-5-yrs-male/1508566329,1508566329,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£300,"Swindon, Wiltshire",Border Collie,Male,4 years,Now,Yes,No,No,No,No,Yes,Julie,6 days ago,"Due to change of circumstances, much loved family dog now looking for a new forever home. Please be aware, he is very reactive and will need time and attention to help with this. Very exitable, he will try to chase traffic, people and dogs, but loves time off lead in a secure field. Very affectionate, thinks he's a lapdog, lives with a cat and wants to play constantly, elderly cat not impressed! Would really benefit from a home where they have time to give him the care and attention he deserves and space to run. Open to offers for the right home."
https://www.gumtree.com/p/dogs/border-collie-for-sale-/1507853106,1507853106,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£250,"Jedburgh, Scottish Borders",Border Collie,Male,7 years,Now,Yes,No,No,Yes,No,Yes,Daisy,28 days ago,7 year old male border collie used to living outside but will make a great house dog with a little training! Loves people and will be a great family pet
https://www.gumtree.com/p/dogs/border-collie-for-sale/1504581103,1504581103,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£100,"Cumnock, East Ayrshire",Border Collie,Male,5 years,Now,Yes,Yes,No,Yes,Yes,Yes,iain,28 days ago,Reluctant sale of our border collie. 5 years old. Very very fit dog. House trained. Loves long walks. Very friendly. Great with children and other dogs. Not so good with cats. We are selling him due to our health reasons and not being able to give him the care he deserves.
https://www.gumtree.com/p/dogs/border-collie-male/1508661492,1508661492,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£250,"Newry, County Down",Border Collie,Male,20 months,Now,Yes,Yes,No,No,No,No,Peter Og,4 days ago,"This is Roy he is a 18 month old male looking for a forever home, Roy is very friendly and gentle dog towards all people, children and other dogs, only selling as he has no interest in sheep which is not what I'm looking for"
https://www.gumtree.com/p/dogs/border-collie-puppies-/1508547300,1508547300,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£650,"Brechin, Angus",Border Collie,Male,10 weeks,Now,Yes,No,No,Yes,No,No,Caroline,6 days ago,"We have 6 black and white male Border Collie puppies looking for their 4ever 🏡 They are 9 weeks old, friendly, playful puppies with great natures. They will be vet checked, microchipped and ready this weekend (17/18 January)"
https://www.gumtree.com/p/dogs/border-collie-puppies/1508622329,1508622329,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£500,"Roy Bridge, Highland",Border Collie,Mixed Litter,10 weeks,Now,Yes,Yes,No,Yes,No,Yes,Dawn,5 days ago,"2 male and 1 female border collie pups available from good working patents. Vet checked, 1st vaccinations and microchipped. All good natured. Mother can be seen. 9 weeks old"
https://www.gumtree.com/p/dogs/border-collie-puppy-/1508695174,1508695174,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£500,"Macduff, Aberdeenshire",Border Collie,Mixed Litter,3 months,Now,Yes,Yes,No,No,No,No,Sonia,3 days ago,Hi border collie puppy ready now for forever homes 3 beautiful males have been had 1 st vaccine. Mum and dad in the last picture.
